"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2009","716.35","725.31","729.38","715.57","3.75B","-1.27%"
"10/20/2009","725.60","737.91","739.00","723.58","6.09B","-0.82%"
"10/19/2009","731.61","720.57","731.61","714.05","4.55B","2.02%"
"10/16/2009","717.12","699.07","717.12","695.74","5.16B","3.52%"
"10/15/2009","692.72","735.91","736.34","670.72","8.33B","-5.30%"
"10/14/2009","731.47","751.76","752.22","714.39","8.66B","-2.04%"
"10/13/2009","746.67","755.19","758.55","746.67","4.94B","-0.69%"
"10/12/2009","751.86","749.90","753.26","744.62","4.77B","0.67%"
"10/09/2009","746.87","749.79","752.56","746.87","5.75B","0.38%"
"10/08/2009","744.03","745.37","749.20","740.93","7.11B","0.28%"
"10/07/2009","741.92","740.31","746.70","738.94","7.82B","1.44%"
"10/06/2009","731.39","724.66","731.77","723.28","5.31B","1.80%"
"10/05/2009","718.47","726.30","726.79","715.77","4.08B","-0.84%"
"10/02/2009","724.56","720.63","725.71","719.75","4.32B","-0.32%"
"10/01/2009","726.91","718.90","729.36","718.61","4.75B","1.37%"
"09/30/2009","717.07","709.15","717.48","708.44","4.36B","0.25%"
"09/29/2009","715.29","716.36","719.76","712.89","4.18B","0.90%"
"09/28/2009","708.88","719.11","721.87","704.12","5.47B","-1.76%"
"09/25/2009","721.57","724.16","730.69","721.57","8.05B","-0.96%"
"09/24/2009","728.54","724.81","729.22","721.08","7.49B","-0.27%"
"09/23/2009","730.52","727.41","731.58","722.71","8.12B","0.85%"
"09/22/2009","724.37","713.56","724.37","712.62","8.62B","1.57%"
"09/21/2009","713.16","714.30","716.86","711.62","11.67B","-0.07%"
"09/18/2009","713.67","709.54","713.67","705.87","8.01B","0.63%"
"09/17/2009","709.23","718.82","719.76","706.58","5.67B","-0.14%"
"09/16/2009","710.25","709.75","713.12","709.02","5.36B","1.01%"
"09/15/2009","703.16","698.76","703.68","695.58","4.42B","1.27%"
"09/14/2009","694.32","701.82","708.44","692.51","5.42B","-1.91%"
"09/11/2009","707.81","707.41","710.90","704.04","5.66B","0.67%"
"09/10/2009","703.09","704.60","710.62","699.70","6.18B","1.08%"
"09/09/2009","695.59","694.86","697.86","688.30","5.53B","0.56%"
"09/08/2009","691.73","687.65","696.34","683.62","9.27B","1.34%"
"09/07/2009","682.57","674.63","682.57","673.15","7.61B","2.12%"
"09/04/2009","668.41","667.52","673.50","664.83","6.66B","0.43%"
"09/03/2009","665.54","656.99","665.65","656.99","5.98B","1.75%"
"09/02/2009","654.12","648.37","654.12","647.68","3.49B","0.00%"
"09/01/2009","654.12","654.46","659.62","654.04","4.05B","0.13%"
"08/31/2009","653.25","653.41","655.82","650.84","2.79B","-0.57%"
"08/28/2009","656.98","653.34","656.98","650.15","3.31B","0.70%"
"08/27/2009","652.40","658.64","659.29","652.24","5.75B","-0.89%"
"08/26/2009","658.28","655.48","661.04","654.89","5.99B","0.43%"
"08/25/2009","655.46","648.55","657.05","648.10","3.90B","0.35%"
"08/24/2009","653.20","653.93","657.98","653.20","3.11B","1.33%"
"08/21/2009","644.63","642.46","645.56","636.41","3.93B","0.57%"
"08/20/2009","640.98","638.35","645.10","637.49","4.94B","1.54%"
"08/19/2009","631.28","641.22","641.58","629.55","4.66B","-1.40%"
"08/18/2009","640.25","632.59","640.25","625.83","4.42B","1.30%"
"08/17/2009","632.05","641.71","645.96","629.63","6.43B","-3.39%"
"08/14/2009","654.25","654.26","656.94","650.91","6.71B","-0.22%"
"08/13/2009","655.68","647.07","655.68","643.59","4.15B","1.97%"
"08/11/2009","643.02","640.96","645.21","637.30","7.34B","-0.11%"
"08/10/2009","643.75","650.04","650.88","643.01","4.72B","-0.07%"
"08/07/2009","644.20","646.97","649.08","641.19","2.55B","-0.77%"
"08/06/2009","649.21","638.01","649.87","637.72","2.90B","1.41%"
"08/05/2009","640.16","645.89","649.21","631.97","2.95B","-0.17%"
"08/04/2009","641.23","645.81","649.48","641.23","4.30B","-0.03%"
"08/03/2009","641.43","627.21","641.43","626.97","4.32B","2.79%"
"07/31/2009","624.00","628.25","629.41","621.70","2.75B","0.33%"
"07/30/2009","621.95","614.14","621.95","608.86","2.45B","1.15%"
"07/29/2009","614.88","619.70","620.83","610.78","2.89B","-1.14%"
"07/28/2009","621.96","615.64","624.30","615.56","3.01B","0.67%"
"07/27/2009","617.83","621.03","625.12","615.52","2.74B","0.58%"
"07/24/2009","614.24","616.93","618.36","610.27","2.73B","0.33%"
"07/23/2009","612.19","606.48","612.19","605.03","2.26B","2.34%"
"07/22/2009","598.22","613.68","618.96","597.64","4.04B","-1.90%"
"07/21/2009","609.83","611.06","618.22","609.83","3.28B","-0.63%"
"07/20/2009","613.67","603.78","613.67","602.60","3.53B","2.95%"
"07/17/2009","596.11","587.91","597.54","584.55","3.44B","2.29%"
"07/16/2009","582.74","597.15","597.92","582.74","4.01B","-0.87%"
"07/15/2009","587.86","581.68","588.56","579.71","2.94B","1.75%"
"07/14/2009","577.75","570.00","579.22","569.29","2.30B","2.70%"
"07/13/2009","562.55","560.77","564.63","556.11","2.94B","-0.61%"
"07/10/2009","566.03","579.52","579.56","566.03","2.56B","-2.74%"
"07/09/2009","581.99","575.31","581.99","573.10","2.67B","1.06%"
"07/08/2009","575.87","570.40","576.06","567.45","1.68B","-1.30%"
"07/03/2009","583.48","579.22","586.03","579.22","1.54B","-0.50%"
"07/02/2009","586.42","600.75","602.45","582.58","2.54B","-1.85%"
"06/30/2009","597.48","610.21","610.94","595.98","2.91B","-0.68%"
"06/29/2009","601.60","594.39","603.26","594.34","3.78B","0.97%"
"06/26/2009","595.80","598.26","602.57","594.46","3.17B","0.88%"
"06/25/2009","590.60","583.72","595.35","583.60","3.08B","1.58%"
"06/24/2009","581.43","569.43","582.94","568.79","2.47B","2.03%"
"06/23/2009","569.85","564.67","569.85","561.05","2.72B","-2.14%"
"06/22/2009","582.29","591.32","592.44","581.31","2.41B","-1.14%"
"06/19/2009","588.98","573.56","588.98","573.56","2.88B","3.25%"
"06/18/2009","570.43","587.18","588.89","566.50","3.06B","-2.68%"
"06/17/2009","586.14","588.89","599.61","585.29","3.27B","-1.74%"
"06/16/2009","596.54","602.14","602.17","593.39","3.52B","-2.51%"
"06/15/2009","611.92","626.50","631.01","606.15","3.38B","-2.65%"
"06/12/2009","628.55","635.50","638.05","623.98","3.82B","0.24%"
"06/11/2009","627.07","624.10","633.25","624.01","6.58B","0.40%"
"06/10/2009","624.55","613.44","624.55","611.31","5.73B","2.77%"
"06/09/2009","607.73","601.62","608.00","598.62","3.95B","1.28%"
"06/08/2009","600.03","603.38","609.88","595.39","5.87B","-0.75%"
"06/05/2009","604.57","596.54","605.34","595.47","5.78B","1.85%"
"06/04/2009","593.60","582.76","593.60","578.49","5.87B","1.95%"
"06/03/2009","582.25","582.27","588.15","578.44","5.96B","1.38%"
"06/02/2009","574.30","580.72","585.28","572.24","6.60B","-0.98%"
"06/01/2009","579.98","568.90","579.98","567.15","4.98B","3.49%"
"05/29/2009","560.41","562.03","569.55","560.41","4.47B","0.90%"
"05/28/2009","555.43","553.04","557.94","552.14","3.40B","0.00%"
"05/27/2009","555.41","553.54","556.43","548.94","4.99B","2.34%"
"05/26/2009","542.69","553.17","554.69","542.69","3.94B","-1.42%"
"05/25/2009","550.51","550.53","558.36","547.60","5.42B","-0.63%"
"05/22/2009","554.02","550.34","554.68","543.26","4.84B","0.96%"
"05/21/2009","548.77","559.46","563.03","545.78","5.14B","-2.25%"
"05/20/2009","561.41","561.28","565.31","556.64","5.10B","0.89%"
"05/19/2009","556.47","550.78","562.32","550.69","5.74B","3.01%"
"05/18/2009","540.22","524.25","540.22","523.15","3.56B","1.18%"
"05/15/2009","533.92","536.22","536.54","522.44","5.04B","1.40%"
"05/14/2009","526.55","544.02","546.90","526.55","6.71B","-4.73%"
"05/13/2009","552.71","543.80","554.36","542.87","8.68B","1.50%"
"05/12/2009","544.54","532.89","544.54","530.63","8.01B","1.75%"
"05/11/2009","535.18","530.63","540.22","526.75","6.83B","1.41%"
"05/07/2009","527.72","534.35","535.76","523.28","8.89B","0.87%"
"05/06/2009","523.15","506.26","523.15","504.47","6.84B","3.34%"
"05/04/2009","506.26","498.46","506.26","497.81","4.73B","2.96%"
"04/30/2009","491.69","490.23","494.07","487.42","4.38B","1.69%"
"04/29/2009","483.50","475.97","483.50","473.42","3.32B","2.28%"
"04/28/2009","472.72","477.58","480.35","468.96","4.00B","-0.48%"
"04/27/2009","474.99","473.86","477.17","472.10","3.60B","0.19%"
"04/24/2009","474.07","470.17","476.32","469.28","5.18B","1.72%"
"04/23/2009","466.06","461.38","466.06","460.63","3.54B","1.18%"
"04/22/2009","460.62","469.52","470.46","459.31","3.51B","-1.24%"
"04/21/2009","466.38","459.33","467.05","459.33","3.76B","0.02%"
"04/20/2009","466.28","456.55","471.16","456.00","4.95B","2.08%"
"04/17/2009","456.80","455.22","459.79","450.07","2.99B","0.85%"
"04/16/2009","452.97","449.34","457.70","446.96","2.54B","-0.20%"
"04/10/2009","453.88","447.11","454.26","443.64","1.80B","2.21%"
"04/09/2009","444.07","445.09","451.03","442.98","2.64B","0.11%"
"04/08/2009","443.57","438.05","443.57","438.05","1.47B","0.23%"
"04/07/2009","442.56","444.71","449.68","441.50","2.20B","-0.78%"
"04/03/2009","446.04","443.80","446.35","441.16","2.66B","0.70%"
"04/02/2009","442.96","433.04","442.96","432.85","2.80B","2.99%"
"04/01/2009","430.09","433.50","433.55","429.22","2.19B","-0.33%"
"03/31/2009","431.50","430.59","433.13","429.61","1.78B","0.44%"
"03/30/2009","429.60","435.71","436.07","426.44","1.97B","-2.54%"
"03/27/2009","440.81","441.31","441.92","438.70","1.28B","0.32%"
"03/26/2009","439.40","438.31","443.44","437.67","2.08B","0.57%"
"03/25/2009","436.92","437.74","439.61","433.88","1.85B","-0.28%"
"03/24/2009","438.16","442.15","443.01","436.70","2.40B","0.00%"
"03/23/2009","438.17","432.15","440.09","432.15","2.32B","1.99%"
"03/20/2009","429.64","430.46","431.92","426.94","1.54B","0.45%"
"03/19/2009","427.72","426.70","431.78","426.36","2.09B","0.36%"
"03/18/2009","426.20","425.86","426.36","423.90","1.71B","0.92%"
"03/17/2009","422.32","423.87","428.71","422.32","1.98B","-0.54%"
"03/16/2009","424.61","424.75","424.98","420.62","1.48B","-0.04%"
"03/13/2009","424.79","420.36","425.64","420.26","2.47B","2.35%"
"03/12/2009","415.04","413.91","415.11","412.24","1.24B","0.15%"
"03/11/2009","414.41","421.56","422.08","414.41","1.81B","-0.72%"
"03/10/2009","417.41","413.30","417.51","412.29","3.42B","1.49%"
"03/09/2009","411.27","418.40","419.84","409.91","1.65B","-1.96%"
"03/06/2009","419.51","415.42","419.51","413.66","1.54B","0.58%"
"03/05/2009","417.11","418.97","423.40","416.96","2.11B","-0.18%"
"03/04/2009","417.86","412.39","419.08","412.14","1.76B","1.15%"
"03/03/2009","413.09","410.26","414.54","408.78","1.60B","-0.82%"
"03/02/2009","416.52","428.86","428.95","415.32","2.00B","-3.48%"
"02/27/2009","431.52","433.06","433.80","430.55","2.21B","-0.10%"
"02/26/2009","431.94","435.17","437.01","430.67","1.72B","-0.53%"
"02/25/2009","434.24","434.56","435.55","432.86","1.82B","0.68%"
"02/24/2009","431.32","430.29","431.32","427.35","2.45B","-0.84%"
"02/23/2009","434.99","433.82","437.21","432.14","2.50B","0.07%"
"02/20/2009","434.67","440.15","441.93","434.46","2.65B","-1.57%"
"02/19/2009","441.62","440.02","444.51","439.82","2.68B","0.46%"
"02/18/2009","439.60","435.66","440.30","435.52","3.14B","0.31%"
"02/17/2009","438.22","443.67","444.22","436.68","2.50B","-1.89%"
"02/16/2009","446.64","446.67","447.34","442.71","3.23B","0.20%"
"02/13/2009","445.77","442.72","446.74","442.49","1.37B","1.17%"
"02/12/2009","440.63","442.70","444.03","440.06","1.60B","-0.78%"
"02/11/2009","444.10","438.71","445.53","438.36","1.89B","0.21%"
"02/10/2009","443.17","446.46","447.71","441.56","2.42B","-0.27%"
"02/06/2009","444.39","437.43","445.51","437.43","2.80B","2.53%"
"02/05/2009","433.44","433.93","438.02","433.44","1.70B","0.09%"
"02/04/2009","433.04","433.91","435.78","432.37","2.15B","0.55%"
"02/03/2009","430.69","428.92","431.80","427.81","2.01B","0.66%"
"02/02/2009","427.85","437.29","437.88","427.85","1.41B","-2.25%"
"01/30/2009","437.69","434.37","439.38","432.53","1.84B","0.62%"
"01/29/2009","435.00","452.21","452.31","435.00","2.91B","-2.98%"
"01/28/2009","448.35","443.51","449.22","442.10","2.46B","0.80%"
"01/27/2009","444.79","439.69","444.79","438.96","1.54B","1.85%"
"01/26/2009","436.73","435.50","437.77","434.70","905.66M","0.74%"
"01/23/2009","433.52","436.71","437.69","433.25","2.05B","-1.08%"
"01/22/2009","438.27","435.02","441.60","434.57","3.33B","1.63%"
"01/21/2009","431.23","429.84","433.76","429.29","1.81B","-0.45%"
"01/20/2009","433.19","430.57","433.19","429.29","2.28B","-0.58%"
"01/19/2009","435.71","438.43","439.23","430.73","2.11B","0.12%"
"01/16/2009","435.20","429.14","435.20","426.93","2.03B","2.10%"
"01/15/2009","426.26","430.32","430.70","424.16","2.84B","-3.01%"
"01/14/2009","439.51","440.30","442.65","431.20","3.02B","1.31%"
"01/13/2009","433.81","448.30","451.18","433.81","3.38B","-4.19%"
"01/12/2009","452.80","459.52","460.82","451.10","2.95B","-1.36%"
"01/09/2009","459.06","463.75","467.32","458.90","3.58B","-1.28%"
"01/08/2009","465.03","457.11","465.49","455.44","2.92B","0.45%"
"01/07/2009","462.96","478.80","479.30","462.96","4.26B","-2.15%"
"01/06/2009","473.15","483.00","488.12","470.82","3.45B","-1.16%"
"01/05/2009","478.69","460.39","478.69","459.57","3.31B","6.39%"
"12/30/2008","449.96","448.41","452.49","446.86","1.78B","0.73%"
"12/29/2008","446.70","444.92","446.70","440.21","1.33B","0.02%"
"12/26/2008","446.62","445.74","448.29","444.37","2.17B","0.45%"
"12/25/2008","444.64","441.85","444.64","439.64","2.22B","1.25%"
"12/24/2008","439.17","439.01","443.76","438.16","3.05B","-0.28%"
"12/23/2008","440.40","431.35","440.48","429.20","2.07B","1.46%"
"12/22/2008","434.08","448.12","448.12","433.77","2.34B","-2.89%"
"12/19/2008","447.01","448.30","454.90","447.01","3.30B","-1.04%"
"12/18/2008","451.72","448.25","455.38","446.02","2.95B","1.30%"
"12/17/2008","445.94","452.38","456.24","445.35","4.55B","0.14%"
"12/16/2008","445.31","435.86","449.79","434.43","5.09B","1.89%"
"12/15/2008","437.06","431.28","438.12","424.30","4.74B","2.89%"
"12/12/2008","424.79","423.30","426.07","413.57","3.51B","0.04%"
"12/11/2008","424.61","428.22","432.68","423.07","3.41B","0.19%"
"12/09/2008","423.79","410.10","425.57","409.76","4.20B","3.22%"
"12/08/2008","410.58","398.67","410.58","397.96","3.71B","4.51%"
"12/04/2008","392.87","394.74","397.50","387.95","1.32B","-0.01%"
"12/03/2008","392.92","402.67","402.67","392.70","2.74B","1.45%"
"12/02/2008","387.32","385.23","394.19","382.85","2.35B","-0.92%"
"12/01/2008","390.92","403.95","410.62","390.92","2.63B","-2.72%"
"11/28/2008","401.84","393.02","403.26","391.40","2.68B","3.09%"
"11/27/2008","389.81","389.09","398.96","388.56","2.33B","-1.37%"
"11/26/2008","395.22","384.07","395.22","380.05","1.88B","0.86%"
"11/25/2008","391.85","393.63","396.95","389.37","1.81B","1.48%"
"11/24/2008","386.12","393.51","396.82","384.92","1.55B","-2.87%"
"11/21/2008","397.51","389.11","397.67","384.37","3.13B","0.93%"
"11/20/2008","393.85","399.62","399.98","390.17","2.91B","-3.59%"
"11/19/2008","408.51","421.35","421.35","408.51","2.62B","-2.73%"
"11/18/2008","419.97","431.36","432.02","419.97","2.20B","-3.28%"
"11/17/2008","434.21","428.48","436.09","428.48","2.55B","0.99%"
"11/14/2008","429.97","438.87","440.93","429.97","3.15B","-0.81%"
"11/13/2008","433.47","424.71","433.47","420.49","3.10B","-0.51%"
"11/12/2008","435.70","441.22","443.28","432.88","3.38B","-1.49%"
"11/11/2008","442.31","452.84","460.23","442.31","2.59B","-3.10%"
"11/10/2008","456.44","469.48","470.97","456.44","3.69B","-1.59%"
"11/07/2008","463.81","459.98","466.60","453.50","5.04B","0.19%"
"11/06/2008","462.93","443.31","462.93","442.67","4.28B","1.22%"
"11/05/2008","457.36","478.27","478.68","453.94","8.54B","-0.06%"
"11/04/2008","457.62","444.53","461.00","443.62","6.20B","1.88%"
"11/03/2008","449.19","431.98","449.19","431.98","6.90B","7.84%"
"10/31/2008","416.53","403.47","421.70","402.64","5.27B","2.01%"
"10/30/2008","408.31","395.72","409.67","395.61","3.90B","6.29%"
"10/29/2008","384.15","408.25","412.46","384.15","5.42B","-3.49%"
"10/28/2008","398.04","394.46","407.80","383.63","5.78B","2.74%"
"10/27/2008","387.43","424.83","424.88","387.43","4.64B","-10.50%"
"10/24/2008","432.87","453.87","453.87","426.52","3.82B","-6.96%"
"10/22/2008","465.24","475.00","476.47","463.09","3.15B","-2.83%"
"10/21/2008","478.79","481.63","486.00","477.28","3.99B","0.39%"
"10/20/2008","476.95","476.58","480.73","470.23","3.39B","1.20%"
"10/17/2008","471.31","477.81","488.52","470.97","5.19B","-1.34%"
"10/16/2008","477.73","469.89","477.73","456.96","7.40B","-0.78%"
"10/15/2008","481.50","495.19","502.59","481.50","11.02B","-3.85%"
"10/14/2008","500.77","501.89","508.96","498.29","10.50B","5.13%"
"10/13/2008","476.33","455.77","483.45","451.04","8.37B","5.39%"
"10/10/2008","451.96","458.96","468.13","449.53","3.52B","-9.61%"
"10/09/2008","499.99","500.51","508.52","473.94","4.22B","1.55%"
"10/08/2008","492.34","517.29","517.29","483.91","4.01B","-6.88%"
"10/07/2008","528.71","539.62","546.35","527.70","4.90B","-4.18%"
"10/06/2008","551.80","579.42","579.42","551.80","2.99B","-6.48%"
"10/03/2008","590.05","591.22","593.73","587.40","2.40B","-1.28%"
"10/02/2008","597.69","596.94","601.46","595.24","2.90B","0.55%"
"10/01/2008","594.45","600.52","602.78","593.81","2.33B","-0.35%"
"09/30/2008","596.54","568.18","599.16","568.18","2.73B","-0.79%"
"09/29/2008","601.29","618.07","619.33","598.59","1.80B","-2.86%"
"09/26/2008","618.97","616.61","619.13","613.38","1.55B","-0.35%"
"09/25/2008","621.14","618.09","621.35","612.30","1.94B","0.11%"
"09/24/2008","620.43","612.16","620.43","612.16","2.82B","2.00%"
"09/23/2008","608.25","611.94","611.94","606.32","1.68B","-1.02%"
"09/22/2008","614.49","626.49","629.07","614.25","1.83B","-1.65%"
"09/19/2008","624.83","614.38","628.64","610.28","3.13B","4.07%"
"09/18/2008","600.38","590.30","602.75","569.94","3.28B","-0.79%"
"09/17/2008","605.14","626.81","627.26","601.95","2.27B","-3.11%"
"09/16/2008","624.56","623.79","624.56","614.72","2.21B","-2.78%"
"09/15/2008","642.39","652.07","652.07","640.03","1.84B","-1.83%"
"09/12/2008","654.34","648.62","654.34","647.19","1.59B","1.17%"
"09/11/2008","646.80","654.31","658.78","646.80","1.61B","-1.33%"
"09/10/2008","655.54","659.32","660.39","654.09","1.48B","-1.22%"
"09/09/2008","663.61","659.62","664.50","657.39","2.05B","-0.31%"
"09/08/2008","665.66","654.94","665.66","653.00","2.47B","3.08%"
"09/05/2008","645.80","645.50","648.18","642.50","1.34B","-1.38%"
"09/04/2008","654.85","645.92","656.11","642.28","2.07B","0.76%"
"09/03/2008","649.93","655.97","658.74","648.95","1.52B","-1.45%"
"09/02/2008","659.51","661.67","666.98","655.62","1.85B","-2.33%"
"09/01/2008","675.22","678.54","678.99","673.97","1.28B","-1.35%"
"08/29/2008","684.44","686.13","687.05","673.85","2.27B","0.24%"
"08/28/2008","682.83","678.64","683.93","678.64","2.16B","1.01%"
"08/27/2008","675.99","668.77","676.79","667.53","1.80B","1.06%"
"08/26/2008","668.92","665.32","670.16","660.96","1.97B","-1.37%"
"08/25/2008","678.20","681.17","681.17","676.37","2.29B","-0.55%"
"08/22/2008","681.93","679.56","682.66","676.19","2.07B","0.80%"
"08/21/2008","676.53","691.33","691.51","676.53","3.50B","-1.96%"
"08/20/2008","690.05","690.97","692.71","685.63","2.66B","-0.19%"
"08/19/2008","691.33","692.56","695.16","686.24","2.28B","-0.85%"
"08/18/2008","697.23","708.20","708.63","697.23","3.67B","-1.45%"
"08/15/2008","707.48","705.67","708.98","703.84","2.55B","0.27%"
"08/14/2008","705.60","705.65","708.74","699.37","2.36B","0.57%"
"08/13/2008","701.60","695.87","709.13","695.87","3.09B","-0.19%"
"08/11/2008","702.93","708.36","715.33","702.93","3.50B","1.77%"
"08/08/2008","690.70","694.32","699.71","686.84","2.71B","-2.08%"
"08/07/2008","705.35","678.42","705.35","676.93","4.31B","4.29%"
"08/06/2008","676.35","672.23","678.80","667.17","3.23B","1.38%"
"08/05/2008","667.12","672.16","673.73","661.02","2.02B","-1.12%"
"08/04/2008","674.67","678.34","679.12","674.67","1.23B","-0.59%"
"08/01/2008","678.66","672.75","680.99","670.66","1.50B","0.35%"
"07/31/2008","676.32","674.32","679.65","669.17","1.78B","0.96%"
"07/30/2008","669.90","679.30","683.35","669.90","2.52B","-1.01%"
"07/29/2008","676.73","679.32","679.32","673.97","1.32B","-1.28%"
"07/28/2008","685.53","689.22","689.24","677.94","1.94B","0.01%"
"07/25/2008","685.47","682.60","686.50","678.35","1.96B","-0.87%"
"07/24/2008","691.48","690.54","694.83","686.16","3.11B","-0.38%"
"07/23/2008","694.14","691.11","696.77","689.60","3.49B","1.76%"
"07/22/2008","682.15","685.44","694.90","682.15","2.19B","-0.75%"
"07/21/2008","687.30","670.30","687.30","664.99","2.03B","3.43%"
"07/18/2008","664.52","681.24","681.24","660.16","2.80B","-0.81%"
"07/16/2008","669.97","692.49","695.92","669.97","2.29B","-3.38%"
"07/15/2008","693.41","711.86","711.86","693.41","2.58B","-3.30%"
"07/14/2008","717.06","730.54","730.54","717.06","3.20B","-1.81%"
"07/11/2008","730.29","725.24","734.02","723.82","3.71B","1.17%"
"07/10/2008","721.86","717.56","727.47","713.19","3.06B","0.10%"
"07/09/2008","721.13","729.83","736.24","719.65","3.23B","-0.19%"
"07/08/2008","722.50","726.65","728.61","719.51","2.97B","-1.10%"
"07/07/2008","730.56","744.98","744.98","730.32","3.97B","-1.68%"
"07/04/2008","743.03","744.58","748.34","743.03","1.94B","0.12%"
"07/03/2008","742.15","752.55","753.66","742.13","3.72B","-2.35%"
"07/02/2008","760.01","767.73","767.73","755.58","3.61B","-1.12%"
"06/30/2008","768.59","779.15","781.97","765.51","4.49B","-0.92%"
"06/27/2008","775.73","768.97","776.89","766.46","2.53B","0.17%"
"06/26/2008","774.39","780.83","787.48","774.39","4.03B","-0.52%"
"06/25/2008","778.42","764.57","778.85","763.49","5.05B","1.92%"
"06/24/2008","763.75","770.06","771.30","762.62","3.86B","-0.67%"
"06/23/2008","768.90","758.36","769.02","754.16","4.08B","0.00%"
"06/20/2008","768.90","737.83","768.90","737.83","4.28B","3.56%"
"06/19/2008","742.46","760.26","760.26","741.47","4.01B","-3.04%"
"06/18/2008","765.74","769.98","773.10","765.35","2.49B","-1.47%"
"06/17/2008","777.17","786.62","786.62","775.06","2.61B","-1.32%"
"06/16/2008","787.59","788.04","789.18","782.64","2.65B","0.63%"
"06/13/2008","782.64","791.22","795.67","782.36","4.00B","-1.03%"
"06/12/2008","790.80","785.70","791.68","782.91","6.13B","-0.11%"
"06/11/2008","791.66","793.95","795.54","786.89","5.11B","-0.04%"
"06/10/2008","791.94","804.68","807.39","788.86","8.38B","-1.69%"
"06/09/2008","805.58","811.05","811.05","805.00","2.61B","-1.44%"
"06/06/2008","817.33","816.81","819.20","814.30","4.10B","0.93%"
"06/05/2008","809.82","808.17","809.82","799.68","3.73B","0.11%"
"06/04/2008","808.92","803.61","815.94","803.48","4.59B","0.26%"
"06/03/2008","806.86","809.70","814.42","803.52","3.26B","-0.41%"
"06/02/2008","810.22","825.42","828.78","809.70","3.67B","-2.81%"
"05/30/2008","833.65","832.85","842.37","828.76","5.45B","0.37%"
"05/29/2008","830.61","837.62","838.47","821.10","6.72B","-0.29%"
"05/28/2008","832.99","853.60","853.60","832.99","6.98B","-2.64%"
"05/27/2008","855.60","859.12","859.76","852.19","6.91B","-0.14%"
"05/26/2008","856.80","867.36","867.36","851.65","5.86B","-2.15%"
"05/23/2008","875.59","878.09","885.35","875.59","9.20B","0.12%"
"05/22/2008","874.54","882.68","886.57","874.34","7.00B","-1.09%"
"05/21/2008","884.19","870.67","884.19","869.65","5.75B","1.19%"
"05/20/2008","873.82","871.42","879.69","870.82","3.19B","0.40%"
"05/16/2008","870.33","860.65","872.65","859.75","3.65B","1.72%"
"05/15/2008","855.61","853.22","856.00","852.27","3.59B","0.79%"
"05/14/2008","848.94","842.67","848.94","837.92","3.39B","1.15%"
"05/13/2008","839.28","843.85","848.48","837.86","3.68B","-0.35%"
"05/12/2008","842.22","846.87","847.73","841.85","3.05B","-0.53%"
"05/09/2008","846.71","850.95","852.30","840.59","2.85B","-0.41%"
"05/08/2008","850.17","849.47","856.81","846.96","3.69B","0.17%"
"05/07/2008","848.71","848.46","852.98","845.80","4.29B","0.34%"
"05/06/2008","845.83","845.36","848.28","843.28","4.31B","0.32%"
"05/02/2008","843.15","836.83","844.41","836.82","4.24B","1.29%"
"04/30/2008","832.45","832.74","834.02","831.10","4.01B","-0.14%"
"04/29/2008","833.63","839.94","840.02","829.21","5.45B","-0.33%"
"04/28/2008","836.42","836.18","839.51","833.28","3.53B","0.51%"
"04/25/2008","832.19","837.50","838.75","831.80","5.43B","-0.25%"
"04/24/2008","834.31","839.51","843.59","834.31","5.58B","-0.40%"
"04/23/2008","837.66","850.63","852.45","837.52","8.48B","-1.45%"
"04/22/2008","850.02","843.62","850.02","840.49","5.42B","0.95%"
"04/21/2008","841.98","852.53","853.50","840.36","6.96B","-0.40%"
"04/18/2008","845.40","846.26","846.67","839.93","5.84B","0.00%"
"04/17/2008","845.43","838.54","847.66","838.54","4.62B","1.45%"
"04/16/2008","833.38","827.17","835.13","826.08","2.96B","0.76%"
"04/11/2008","827.10","821.96","827.50","821.80","2.93B","0.75%"
"04/10/2008","820.98","826.25","826.76","820.98","4.91B","-0.63%"
"04/09/2008","826.19","829.15","829.59","823.05","5.87B","-0.08%"
"04/08/2008","826.85","825.97","827.84","824.66","5.32B","0.25%"
"04/04/2008","824.80","827.79","829.01","821.96","5.22B","-0.23%"
"04/03/2008","826.68","824.36","827.44","824.08","5.12B","0.12%"
"04/02/2008","825.71","827.51","832.04","825.71","5.88B","0.29%"
"04/01/2008","823.36","819.71","823.36","816.72","2.79B","0.77%"
"03/31/2008","817.03","825.49","825.49","817.03","2.85B","-0.99%"
"03/28/2008","825.17","824.85","827.24","820.80","2.96B","0.27%"
"03/27/2008","822.96","816.48","825.41","816.03","3.10B","0.66%"
"03/26/2008","817.57","820.65","820.65","813.30","3.28B","-0.33%"
"03/25/2008","820.31","810.57","822.58","808.88","3.28B","1.61%"
"03/24/2008","807.28","805.46","807.28","799.46","1.81B","0.49%"
"03/21/2008","803.32","800.93","804.79","797.05","3.13B","0.65%"
"03/20/2008","798.11","799.63","801.64","796.23","2.51B","-1.18%"
"03/19/2008","807.67","814.29","818.89","807.56","2.79B","-0.57%"
"03/18/2008","812.32","801.50","812.32","798.91","2.28B","0.69%"
"03/17/2008","806.74","807.59","809.93","805.68","3.30B","-1.38%"
"03/14/2008","818.04","818.93","822.06","816.18","3.09B","0.46%"
"03/13/2008","814.31","826.17","827.10","814.31","4.56B","-1.53%"
"03/12/2008","827.00","825.82","833.12","825.53","3.56B","0.87%"
